SBMY,-5.8114,-61.2783
SBNA,-22.3733,-40.4131
SBNF,-26.8794,-48.651
SBNM,-28.2825,-54.1696
SBNT,-5.9114,-35.2477
SBOA,-6.9745,-35.2522
SBOD,-7.4558,-49.1956
SBOE,-12.5874,-52.0952
SBOF,-19.3184,-52.5346
SBOG,-14.7848,-40.817
SBOH,-16.0009,-53.5436
SBOI,3.8541,-51.7971
SBOK,-13.2902,-55.9755
SBOL,-18.9203,-52.0014
SBON,-7.6159,-47.4521
SBOO,-20.8387,-56.5889
SBOP,-23.5441,-46.4777
SBOQ,-18.622,-52.8331
SBOR,-13.732,-50.3576
SBOS,-13.1528,-58.1175
SBOU,-10.2703,-55.7861
SBOV,-14.1582,-54.9262
SBOW,-4.1863,-56.0599
SBOX,-18.2611,-55.3737
SBOY,-17.417,-56.1812
SBOZ,-16.18,-57.2785
SBPA,-29.994,-51.1675
SBPB,-2.8937,-41.732
SBPC,-21.8425,-46.5698
SBPF,-28.244,-52.3278
SBPG,-25.1845,-50.1438
SBPJ,-10.2915,-48.357
SBPK,-31.7172,-52.3278
SBPL,-9.3624,-40.5691
SBPN,-10.7194,-48.3997
SBPO,-26.2172,-52.6945
SBPP,-22.5496,-55.7026
SBPR,-19.9096,-43.9892
SBPS,-16.4384,-39.0806
SBPV,-8.7085,-63.9023
SBQA,-16.5361,-49.8382
SBQB,-13.2619,-45.0769
SBQC,-13.3665,-55.8551
SBQE,-7.8043,-45.0576
SBQF,-29.4617,-53.4636
SBQG,-13.5131,-56.5983
SBQH,-10.699,-51.6147
SBQJ,-23.8464,-50.2084
SBQK,-6.5391,-51.4423
SBQL,-23.9848,-46.2943
SBQM,-22.7653,-53.9083
SBQN,-15.5754,-57.3782
SBQO,-17.0275,-39.1761
SBQP,-7.7524,-44.3159
SBQQ,-23.0186,-44.3194
SBQR,-16.8088,-44.9732
SBQS,-15.4058,-54.9641
SBQT,-15.802,-53.5564
SBQU,-7.2041,-48.2199
SBQW,-22.3556,-47.3737
SBQX,-13.5783,-57.9369
SBQY,-23.5304,-46.9371
SBQZ,-22.2403,-48.3192
SBRB,-9.869,-67.894
SBRC,-21.905,-39.7372
SBRD,-16.5843,-54.7248
SBRF,-8.1275,-34.923
SBRJ,-22.9104,-43.1628
SBRP,-21.1343,-47.7741
SBRR,-2.7566,-42.8032
SBSC,-22.9324,-43.7191
SBSG,-5.7698,-35.3666
SBSI,-11.885,-55.5861
SBSJ,-23.2292,-45.8615
SBSL,-2.5864,-44.235
SBSM,-29.7114,-53.6882
SBSN,-2.4224,-54.7931
SBSO,-12.4792,-55.6723
SBSP,-23.6277,-46.6546
SBSR,-20.8171,-49.407
SBST,-23.9282,-46.3002
SBSV,-12.9086,-38.3225
SBTA,-23.0401,-45.5162
SBTB,-1.4896,-56.3968
SBTC,-15.3544,-38.9987
SBTD,-24.6863,-53.6975
SBTE,-5.0602,-42.8237
SBTF,-3.3829,-64.7241
SBTG,-20.7526,-51.682
SBTK,-8.1555,-70.783
SBTL,-24.3178,-50.6516
SBTR,-29.4149,-49.81
SBTS,2.2245,-55.9447
SBTT,-4.2557,-69.9358
SBTU,-3.786,-49.7203
SBTV,-16.5414,-39.1081
SBUA,-0.1484,-66.9855
SBUF,-9.4009,-38.2506
SBUG,-29.7822,-57.0382
SBUL,-18.8836,-48.2259
SBUR,-19.765,-47.9648
SBUY,-4.8843,-65.3554
SBVG,-21.5914,-45.4741
SBVH,-12.6944,-60.0983
SBVT,-20.258,-40.285
SBYA,0.6104,-69.18
SBYS,-21.9847,-47.3412
SBZM,-21.5131,-43.1731
SCAB,-33.6588,-71.2901
SCAC,-41.9043,-73.7966
SCAD,-30.6286,-71.2731
SCAE,-18.5089,-70.2907
SCAG,-34.5515,-71.3359
SCAH,-42.4507,-73.5253
SCAI,-38.4315,-71.923
SCAJ,-36.1453,-71.7631
SCAK,-36.9194,-71.5778
SCAL,-47.1151,-72.4787
SCAM,-34.865,-71.1019
SCAN,-32.8139,-70.6466
SCAO,-34.7325,-71.7408
SCAP,-43.6115,-71.8055
SCAQ,-40.1982,-72.0312
SCAR,-18.3485,-70.3387
SCAS,-45.3992,-72.6703
SCAT,-27.2612,-70.7792
SCAU,-33.8938,-70.8855
SCAY,-42.3078,-72.7876
SCAZ,-54.481,-68.9407
SCBA,-45.916,-71.6895
SCBB,-37.5872,-72.5036
SCBC,-44.2311,-71.8642
SCBD,-34.6844,-71.2061
SCBE,-22.1411,-70.0629
SCBI,-54.05,-68.8092
SCBL,-33.2731,-71.5253
SCBN,-40.4006,-72.6614
SCBO,-63.344,-57.842
SCBQ,-33.5618,-70.6884
SCBR,-47.3919,-72.3175
SCBS,-52.2926,-68.933
SCBT,-42.0289,-72.0961
SCBU,-35.3414,-70.9108
SCBV,-35.1897,-71.2967
SCCA,-35.9714,-72.225
SCCB,-31.2219,-71.0703
SCCC,-46.5831,-71.6863
SCCE,-35.8964,-72.0558
SCCF,-22.4982,-68.9036
SCCG,-31.0639,-70.9544
SCCH,-36.5825,-72.0314
SCCI,-53.0026,-70.8546
SCCK,-41.8003,-72.7222
SCCL,-27.0781,-70.7953
SCCM,-39.825,-72.0825
SCCN,-35.8803,-72.3272
SCCQ,-30.1989,-71.2469
SCCR,-47.7871,-73.533
SCCS,-33.2775,-71.4564
SCCT,-35.3086,-72.3928
SCCU,-38.1581,-71.4239
SCCV,-33.4128,-71.1656
SCCY,-45.5942,-72.1061
SCDA,-20.5363,-70.1814
SCDD,-41.2355,-72.5147
SCDG,-34.1939,-71.5681
SCDH,-42.4889,-72.3506
SCDI,-32.1431,-71.5053
SCDK,-37.0255,-72.9827
SCDL,-32.4719,-70.9931
SCDM,-34.8781,-72.1456
SCDQ,-37.5233,-71.7261
SCDS,-36.0056,-71.7667
SCDW,-53.6107,-70.4705
SCEA,-43.0061,-72.4783
SCEB,-47.167,-71.9925
SCEC,-29.1449,-70.8878
SCED,-35.155,-71.5853
SCEG,-33.71,-70.9131
SCEH,-37.6472,-71.7539
SCEI,-26.3801,-69.4755
SCEK,-34.7397,-71.3247
SCEL,-33.393,-70.7858
SCEO,-36.1303,-71.8575
SCEP,-33.725,-70.5103
SCER,-32.7902,-71.5217
SCES,-26.3111,-69.7652
SCET,-34.4756,-71.0142
SCEV,-41.0517,-73.3511
SCEX,-46.3536,-73.3278
SCEY,-48.2015,-72.3276
SCFA,-23.4453,-70.4452
SCFC,-46.5483,-72.2187
SCFF,-28.5264,-71.0619
SCFI,-41.092,-73.127
SCFJ,-30.68,-71.5786
SCFK,-36.6418,-72.0119
SCFL,-33.28,-71.3792
SCFM,-53.2537,-70.3192
SCFN,-53.799,-69.12
SCFO,-35.4581,-71.2811
SCFR,-41.1308,-73.0647
SCFS,-42.6789,-73.8967
SCFT,-43.1892,-71.8511
SCFU,-40.0664,-72.5378
SCFX,-26.2939,-80.0962
SCGA,-40.0019,-73.6964
SCGB,-37.9778,-72.9294
SCGC,-79.7778,-83.3208
SCGE,-37.4017,-72.4254
SCGF,-40.1408,-72.2836
SCGH,-37.4697,-72.1386
SCGI,-36.0011,-71.8294
SCGL,-34.1692,-71.5311
SCGM,-34.3611,-70.8819
SCGN,-42.5636,-72.5997
SCGO,-37.7947,-72.6872
SCGS,-37.1772,-72.0797
SCGU,-24.1231,-69.8459
SCGV,-29.0844,-71.4672
SCGY,-39.0531,-71.9936
SCGZ,-54.9311,-67.6263
SCHA,-27.2969,-70.4131
SCHC,-33.2678,-70.6472
SCHD,-42.5244,-72.8169
SCHE,-37.1997,-71.8967
SCHG,-34.3986,-71.3711
SCHH,-46.7929,-72.7961
SCHK,-40.1586,-73.6544
SCHL,-33.3353,-70.9111
SCHM,-38.41,-73.9008
SCHN,-39.8658,-72.1314
SCHO,-31.8828,-71.4764
SCHP,-36.0775,-71.7797
SCHR,-47.2436,-72.5881
SCHT,-43.6131,-72.8975
SCHU,-28.0989,-71.1467
SCHW,-42.0286,-72.6894
SCIA,-42.5997,-73.2122
SCIB,-42.3083,-73.1422
SCIC,-34.9667,-71.2164
SCID,-52.8815,-70.7534
SCIE,-36.7724,-73.0628
SCIF,-40.2058,-72.2314
SCIH,-45.1491,-73.5131
SCII,-46.294,-71.9496
SCIK,-42.7444,-72.9669
SCIL,-31.5778,-71.1108
SCIM,-38.385,-73.8689
SCIN,-37.848,-72.4628
SCIO,-48.9336,-72.7996
SCIP,-27.1654,-109.421
SCIR,-33.665,-78.9297
SCIS,-37.0261,-73.5069
SCIT,-52.955,-70.0328
SCJC,-36.5805,-72.7724
SCJK,-40.8897,-72.3718
SCJO,-40.6112,-73.061
SCJS,-36.2341,-72.0595
SCJV,-35.5481,-71.7761
SCKA,-36.4908,-71.8907
SCKB,-39.0609,-71.6874
SCKC,-38.9073,-72.2154
SCKD,-40.4674,-72.6848
SCKE,-35.8548,-72.6464
SCKI,-34.9068,-71.2025
SCKK,-35.385,-71.1067
SCKL,-33.3367,-70.8511
SCKM,-41.4828,-72.3075
SCKN,-34.9892,-72.0189
SCKO,-37.9939,-72.25
SCKP,-20.7505,-68.6835
SCKQ,-39.3269,-72.0272
SCKT,-36.4994,-72.6799
SCLA,-38.5428,-72.4547
SCLB,-37.6581,-73.6294
SCLC,-33.3808,-70.5822
SCLD,-41.8719,-71.9372
SCLE,-24.2947,-69.1317
SCLF,-40.2442,-72.2369
SCLG,-35.3428,-71.7769
SCLI,-34.7833,-72.0508
SCLJ,-43.9781,-72.4134
SCLK,-39.0575,-72.0742
SCLL,-28.5964,-70.756
SCLM,-35.5,-71.8808
SCLN,-35.8617,-71.5486
SCLO,-46.7656,-72.8183
SCLP,-35.2156,-71.1086
SCLQ,-32.4525,-71.2589
SCLR,-42.7809,-72.6452
SCLS,-38.5489,-72.1458
SCLT,-34.1122,-71.9381
SCLU,-34.3525,-71.6639
SCLV,-32.1381,-71.3981
SCLY,-37.2164,-73.2331
SCMA,-43.7876,-72.951
SCME,-33.6761,-71.1433
SCMF,-39.2558,-72.3433
SCMG,-35.5706,-72.0039
SCMH,-34.2872,-71.5583
SCMI,-30.7375,-70.8597
SCMK,-43.895,-73.7389
SCML,-38.8561,-71.8125
SCMO,-35.1903,-71.4186
SCMP,-33.6739,-71.1936
SCMR,-34.1692,-71.5311
SCMS,-36.0103,-71.5944
SCMU,-34.2811,-71.9469
SCMV,-35.1058,-71.3278
SCMY,-22.7036,-70.2825
SCMZ,-34.1517,-71.4458
SCNA,-35.9764,-71.5972
SCND,-47.4707,-72.9301
SCNH,-38.6833,-72.2439
SCNI,-36.4372,-72.1592
SCNK,-31.8731,-70.6183
SCNL,-46.13,-72.1459
SCNM,-37.7761,-73.3836
SCNO,-40.8929,-72.88
SCNP,-31.7075,-71.2472
SCNT,-51.6707,-72.5291
SCNY,-54.831,-68.8349
SCOA,-30.7894,-71.6183
SCOB,-30.6433,-71.4019
SCOC,-40.9911,-72.6611
SCOE,-34.9622,-71.0164
SCOH,-48.4692,-72.5643
SCOI,-34.9128,-71.6608
SCOL,-40.6894,-72.3456
SCOM,-32.9971,-71.1717
SCON,-43.1367,-73.635
SCOO,-44.0975,-73.0969
SCOP,-40.5537,-73.1301
SCOT,-30.6765,-71.401
SCOV,-30.5592,-71.1756
SCOY,-30.4306,-71.5322
SCPA,-24.6394,-70.3489
SCPB,-41.6622,-72.3022
SCPC,-39.2928,-71.9159
SCPE,-22.9217,-68.1584
SCPF,-41.4557,-72.9187
SCPG,-39.6533,-72.3603
SCPH,-44.3829,-72.5936
SCPI,-36.5867,-71.8078
SCPK,-44.7593,-72.6978
SCPL,-40.1289,-72.6617
SCPM,-34.3957,-72.0196
SCPN,-42.547,-72.4949
SCPO,-34.3281,-70.9642
SCPP,-37.8489,-72.0083
SCPQ,-42.3404,-73.7157
SCPR,-40.941,-73.1689
SCPS,-27.3517,-70.5894
SCPT,-34.6131,-71.3758
SCPU,-41.0571,-72.0135
SCPV,-41.3494,-72.9467
SCPW,-34.4088,-71.1681
SCPX,-52.555,-68.7499
SCPY,-51.2602,-72.3354
SCPZ,-80.3183,-81.3081
SCQC,-38.3331,-72.5869
SCQE,-42.4672,-73.3358
SCQI,-38.7333,-71.2181
SCQK,-38.3627,-73.4898
SCQL,-32.8511,-71.2464
SCQM,-40.6383,-73.1278
SCQO,-45.5806,-73.2256
SCQP,-38.9259,-72.6515
SCQR,-36.1226,-72.8049
SCQT,-30.0964,-71.3641
SCQW,-42.1528,-73.5169
SCQX,-42.8931,-73.4764
SCQY,-38.4499,-71.3548
SCRA,-26.3325,-70.6073
SCRB,-47.9905,-73.1423
SCRC,-44.6264,-71.6389
SCRD,-33.0681,-71.5575
SCRE,-44.5,-71.3217
SCRF,-46.6395,-73.8617
SCRG,-34.1737,-70.7757
SCRH,-42.5856,-72.4944
SCRI,-41.7425,-71.9099
SCRL,-34.2011,-71.4817
SCRM,-62.191,-58.9867
SCRN,-41.9622,-72.4539
SCRO,-34.9589,-71.1828
SCRP,-34.1058,-71.5128
SCRQ,-40.5219,-72.7728
SCRR,-40.3653,-72.7767
SCRS,-33.4889,-71.4056
SCRT,-35.9606,-71.7933
SCRU,-46.4557,-72.6767
SCRV,-38.6114,-72.1289
SCRW,-34.5486,-72.0453
SCRZ,-34.4433,-71.7061
SCSA,-33.0286,-70.88
SCSB,-52.7367,-69.3336
SCSD,-34.5658,-70.9683
SCSE,-29.9162,-71.1995
SCSF,-32.7458,-70.705
SCSG,-33.3533,-71.6261
SCSH,-39.0628,-73.17
SCSI,-23.6489,-68.305
SCSJ,-35.6297,-71.6997
SCSK,-35.6631,-71.3036
SCSM,-23.5853,-68.3828
SCSN,-33.6564,-71.6144
SCSO,-34.1208,-71.5272
SCSP,-32.2236,-70.8
SCSQ,-40.3411,-73.3172
SCSR,-42.0833,-71.8639
SCSS,-53.3162,-68.6573
SCST,-42.4903,-73.7728
SCSU,-38.9192,-72.3667
SCSV,-34.4489,-71.3858
SCSZ,-46.5924,-72.5859
SCTA,-37.7439,-71.71
SCTB,-33.4563,-70.5467
SCTC,-38.7668,-72.6371
SCTE,-41.4431,-73.0941
SCTG,-30.2664,-71.4836
SCTH,-52.5253,-70.7239
SCTL,-35.3778,-71.6017
SCTM,-34.9689,-70.9333
SCTN,-42.7819,-72.835
SCTO,-38.2456,-72.3486
SCTP,-48.229,-73.2991
SCTQ,-29.26,-70.087
SCTR,-38.2714,-72.6625
SCTS,-33.5756,-71.2608
SCTT,-25.5643,-70.3759
SCTU,-34.1106,-71.7158
SCTW,-33.3203,-71.3361
SCUI,-42.7011,-72.8343
SCUL,-36.7968,-72.4173
SCUM,-35.3006,-71.3303
SCUN,-34.8131,-71.0461
SCUP,-35.2822,-71.2364
SCUR,-36.8119,-72.1672
SCUT,-36.2125,-71.5444
SCUU,-31.6534,-71.2433
SCUZ,-34.6492,-71.3861
SCVA,-33.3569,-71.3542
SCVB,-36.4003,-71.5633
SCVC,-29.8344,-70.0461
SCVD,-39.65,-73.0861
SCVE,-44.2708,-71.9167
SCVF,-34.0072,-71.3919
SCVG,-39.8294,-72.4883
SCVH,-33.0508,-70.7089
SCVI,-39.3167,-72.2287
SCVJ,-34.3958,-71.5453
SCVK,-34.8478,-72.0222
SCVL,-39.7969,-73.2417
SCVM,-32.9496,-71.4786
SCVN,-30.0326,-70.7421
SCVO,-38.2319,-72.4833
SCVQ,-34.8372,-72.065
SCVS,-47.6795,-73.071
SCVT,-33.7661,-70.9239
SCVU,-38.6958,-72.3406
SCVV,-40.3174,-72.9804
SCVY,-38.6914,-72.2856
SCVZ,-34.6987,-71.5633
SCXA,-35.2394,-71.0708
SCXB,-31.7867,-71.0111
SCXR,-40.32,-72.225
SCYB,-37.1172,-72.4111
SCYC,-40.6278,-72.7622
SCYL,-40.6414,-72.4111
SCYO,-42.2267,-72.6936
SCYR,-36.0317,-71.7411
SCYU,-40.9406,-73.0117
SCZB,-40.2053,-72.5681
SCZC,-32.5953,-71.3472
SCZE,-33.745,-70.5494
SCZR,-35.0962,-71.7327
SDAA,-22.3382,-47.3579
SDAC,-23.4749,-46.5222
SDAD,-21.6963,-51.0975
SDAE,-22.5831,-47.8961
SDAF,-22.1567,-47.7193
SDAG,-22.9753,-44.3071
SDAH,-23.4935,-46.8483
SDAI,-22.7559,-47.2694
SDAJ,-22.5913,-54.0633
SDAK,-22.2965,-46.8556
SDAM,-22.8599,-47.1076
SDAN,-22.2453,-48.2599
SDAO,-14.0256,-56.5432
SDAP,-23.5653,-46.6422
SDAS,-21.2762,-51.2831
SDAT,-23.5632,-46.5618
SDAU,-19.4685,-52.6214
SDAW,-23.5919,-46.6854
SDAX,-23.5395,-46.6493
SDBA,-20.8772,-47.5858
SDBB,-20.9003,-48.4735
SDBC,-23.4875,-46.8578
SDBE,-2.208,-48.8146
SDBF,-23.5303,-46.6454
SDBG,-23.0066,-43.3473
SDBH,-23.5952,-46.7107
SDBI,-23.8852,-55.0559
SDBK,-22.9378,-48.4682
SDBL,-23.5622,-46.6541
SDBM,-23.5678,-46.6415
SDBN,-23.6876,-47.5576
SDBO,-19.4663,-44.3729
SDBP,-15.7369,-51.1161
SDBQ,-3.7417,-38.4801
SDBV,-24.869,-47.7625
SDBW,-23.5436,-46.6446
SDBY,-22.0692,-48.7064
SDCA,-24.0343,-48.3562
SDCD,-21.1492,-48.9887
SDCG,-3.4691,-68.9211
SDCJ,-17.6892,-53.5842
SDCL,-23.1542,-49.2089
SDCM,-12.8639,-46.1633
SDCN,-22.9132,-43.2835
SDCO,-23.478,-47.49
SDCP,-22.7369,-46.747
SDCQ,-23.5932,-46.8531
SDCR,-24.0685,-46.8272
SDCS,-16.0926,-39.4131
SDCT,-22.2326,-46.9693
SDCU,-22.5572,-42.1145
SDCV,-23.565,-46.6535
SDCW,-20.3214,-48.8335
SDCY,-23.5917,-46.6878
SDCZ,-22.935,-44.0917
SDDB,-22.6176,-50.0902
SDDD,-17.8615,-55.7846
SDDE,-8.0128,-61.7772
SDDG,-23.5387,-46.6625
SDDH,-23.5889,-46.6811
SDDI,-21.5924,-50.833
SDDJ,-20.8494,-50.0834
SDDK,-22.4812,-49.9859
SDDN,-20.925,-51.3823
SDDO,-22.9042,-43.1753
SDDQ,-11.6944,-45.5113
SDDR,-21.4605,-51.6069
SDDT,-22.3889,-41.7707
SDDV,-21.1289,-48.8452
SDDX,-19.8844,-50.5046
SDDY,-23.8236,-46.3679
SDDZ,-22.6967,-51.3326
SDEA,-23.5835,-46.6842
SDED,-22.4405,-47.7004
SDEH,-22.3793,-47.3262
SDEI,-23.5038,-46.8448
SDEJ,-23.6661,-48.0729
SDEK,-23.7362,-45.7471
SDEL,-23.5911,-46.6857
SDEM,-22.1041,-51.4549
SDEN,-27.1665,-48.6218
SDEO,-21.8786,-48.6594
SDEP,-21.7747,-52.1433
SDEQ,-23.5331,-46.6041
SDER,-20.7645,-50.857
SDES,-20.762,-47.8622
SDET,-23.105,-47.7238
SDEU,-23.3848,-46.8322
SDEW,-23.5419,-46.2293
SDEX,-12.5805,-45.8243
SDEY,-23.6893,-46.6058
SDEZ,-23.5723,-46.6986
SDFC,-20.4894,-49.1886
SDFD,-20.2769,-50.2149
SDFH,-21.4443,-47.3709
SDFJ,-22.9516,-47.76
SDFK,-22.0678,-52.1511
SDFL,-23.5806,-48.2822
SDFN,-23.4748,-49.5463
SDFO,-23.4663,-46.8606
SDFP,-23.5375,-46.6458
SDFQ,-22.9443,-43.1826
SDFR,-3.7412,-38.4735
SDFS,-22.0923,-48.3475
SDFT,-22.4151,-46.809
SDFU,-21.8713,-52.1642
SDFV,-23.5222,-46.6673
SDFW,-23.5749,-46.6878
SDFX,-9.1574,-40.9374
SDGA,-23.9545,-46.2018
SDGB,-20.2769,-48.1827
SDGC,-22.1815,-49.6563
SDGD,-22.9942,-48.5677
SDGE,-23.6111,-46.5707
SDGG,-23.5611,-46.6944
SDGH,-20.511,-48.5927
SDGI,-22.9233,-46.9075
SDGJ,-21.9077,-49.8563
SDGK,-21.495,-50.736
SDGL,-22.8808,-43.2748
SDGN,-8.1318,-34.9042
SDGO,-23.4542,-46.4855
SDGS,-23.5859,-46.6804
SDGW,-23.5872,-46.6751
SDGY,-20.9267,-50.7438
SDGZ,-23.5495,-46.7724
SDHA,-23.5131,-46.6442
SDHB,-23.5485,-46.769
SDHC,-21.8689,-49.9814
SDHD,-22.8945,-43.1158
SDHE,-22.4922,-46.8434
SDHF,-21.9666,-46.7523
SDHG,-23.4816,-46.778
SDHI,-23.5952,-46.6525
SDHJ,-23.4702,-46.6195
SDHL,-22.9748,-43.2165
SDHN,-23.608,-46.6967
SDHO,-23.6555,-46.5288
SDHP,-21.162,-53.2838
SDHQ,-23.5672,-46.5055
SDHR,-20.9048,-57.2302
SDHT,-23.5589,-46.6576
SDHU,-22.9513,-43.1655
SDHV,-23.6004,-46.7152
SDHW,-23.5576,-46.6348
SDHX,-30.7502,-51.5354
SDHY,-23.5567,-46.6612
SDHZ,-22.9045,-47.0678
SDIB,-22.1581,-46.7753
SDIC,-20.7128,-45.6898
SDIF,-19.7865,-43.9516
SDIG,-21.7472,-48.8556
SDIH,-23.5634,-46.0716
SDII,-23.5048,-46.8492
SDIK,-22.8196,-47.0353
SDIL,-22.9024,-44.288
SDIM,-24.1597,-46.7906
SDIO,-21.6003,-48.8331
SDIP,-23.0427,-45.7751
SDIQ,-23.0488,-44.1959
SDIS,-23.2475,-49.0241
SDIT,-23.5764,-46.6578
SDIV,-20.3748,-47.7691
SDIW,-23.5939,-46.6884
SDIX,-23.8885,-46.1721
SDIY,-12.2007,-38.9062
SDJA,-22.1946,-47.8618
SDJB,-22.9734,-46.7006
SDJC,-21.2298,-48.2842
SDJD,-23.7603,-45.7122
SDJF,-23.8461,-48.4481
SDJH,-12.9625,-38.4361
SDJI,-23.3261,-45.8167
SDJJ,-23.5936,-46.6884
SDJK,-23.5018,-46.8422
SDJL,-20.2923,-50.5455
SDJM,-23.1326,-46.928
SDJN,-21.0967,-47.734
SDJO,-20.5941,-47.8412
SDJP,-22.7453,-43.4644
SDJQ,-20.8284,-51.008
SDJS,4.7273,-60.2417
SDJT,-23.1751,-46.909
SDJU,-23.5907,-46.6731
SDJV,-22.0177,-46.8408
SDJW,-23.5911,-46.7036
SDJX,-13.1022,-48.3865
SDJZ,-20.8103,-48.2226
SDKA,4.1646,-59.835
SDKB,-21.7881,-47.0556
SDKD,-23.6186,-46.7031
SDKG,-23.225,-49.1792
SDKI,-23.2251,-45.9069
SDKJ,-11.0216,-45.1867
SDKK,-21.4878,-47.0341
SDKL,3.8359,-59.7772
SDKM,-23.566,-46.6652
SDKO,-20.2577,-48.7886
SDKP,-22.1886,-50.2744
SDKQ,-20.1904,-49.0511
SDKT,-23.5806,-46.6842
SDKV,-23.6148,-46.6968
SDKW,-12.2964,-55.5384
SDKX,-11.5133,-52.4114
SDKY,-23.5582,-46.6689
SDKZ,4.5579,-60.47
SDLA,-23.3431,-44.6631
SDLB,-23.5812,-46.6827
SDLC,-21.7489,-51.0176
SDLD,-24.1982,-48.6429
SDLE,-13.583,-41.791
SDLF,-23.4767,-46.7779
SDLI,-8.737,-39.1154
SDLK,-14.4812,-42.2647
SDLL,-22.226,-47.3808
SDLO,-13.5648,-38.94
SDLP,-22.5784,-48.7746
SDLU,-22.4831,-48.5245
SDLW,-13.4428,-57.7855
SDLX,-11.4418,-52.2
SDLY,-21.6239,-48.3511
SDMA,-22.9545,-45.6036
SDMB,-23.0018,-47.1169
SDMC,-22.9195,-42.8309
SDMD,-18.0113,-54.7157
SDME,-21.6295,-48.3928
SDMF,-23.7867,-45.5722
SDMG,2.6754,-63.7467
SDMH,-20.8069,-49.4853
SDMI,-23.5937,-46.6463
SDMJ,-22.4108,-46.9058
SDMM,4.5578,-60.7861
SDMO,-21.259,-48.5235
SDMP,-23.2992,-46.5967
SDMR,-23.0664,-43.8795
SDMS,-23.0156,-44.2805
SDMT,-23.5619,-46.6549
SDMU,-22.9076,-43.176
SDMV,-22.2752,-48.6041
SDMW,-14.1125,-50.6808
SDMX,-15.5023,-55.3813
SDMY,-21.6329,-48.4791
SDMZ,-23.6633,-46.5792
SDNA,-19.6719,-48.9947
SDND,-22.484,-51.529
SDNE,-22.199,-51.9756
SDNH,-21.4976,-49.2344
SDNI,-23.6194,-46.9833
SDNJ,-24.0723,-48.2218
SDNK,-14.965,-54.0586
SDNM,-13.821,-56.0386
SDNN,-23.5656,-46.7022
SDNO,-22.6958,-48.5766
SDNP,-23.5474,-46.6374
SDNQ,-9.9806,-67.4911
SDNR,-23.6521,-46.7139
SDNT,-10.4144,-48.2567
SDNU,-22.9061,-43.1726
SDNV,-9.5039,-54.0119
SDNX,-23.043,-44.2105
SDOA,-5.4868,-45.0831
SDOB,-21.4252,-46.7543
SDOC,-23.5731,-46.6436
SDOD,-5.8374,-45.5308
SDOE,-5.7194,-45.7797
SDOF,-8.5497,-35.0072
SDOG,-23.9972,-46.2032
SDOH,-22.222,-45.878
SDOI,-23.2983,-47.6924
SDOK,-23.236,-46.8659
SDOL,-12.4423,-56.9077
SDON,-23.5516,-46.7223
SDOO,-16.6969,-49.2698
SDOP,-22.8959,-47.1905
SDOQ,-12.6744,-51.7393
SDOR,-20.7474,-47.8898
SDOT,-23.6025,-46.6936
SDOU,-22.9666,-49.912
SDOV,-14.7706,-50.5642
SDOW,-6.763,-51.0499
SDOX,-21.7801,-47.8828
SDOZ,-8.1007,-58.2841
SDPA,-22.9271,-44.0802
SDPB,-23.3508,-46.4257
SDPC,-22.1533,-51.0294
SDPD,-22.9436,-45.4314
SDPI,4.6878,-60.2447
SDPK,-23.5281,-46.495
SDPL,-23.5927,-46.6494
SDPM,-23.6002,-46.713
SDPN,-21.41,-50.0337
SDPO,-23.6056,-46.6961
SDPT,-23.5603,-46.6593
SDPU,-22.7669,-43.1126
SDPV,-21.8933,-51.8844
SDPW,-22.7115,-47.6182
SDPX,4.4989,-60.9417
SDPY,-22.0276,-47.4215
SDPZ,-21.2411,-53.3514
SDQC,-23.5665,-46.6122
SDQD,-22.9654,-43.1904
SDQF,-23.7014,-46.8286
SDQG,-21.8922,-51.178
SDQI,-23.0741,-47.0867
SDQJ,-22.9806,-43.232
SDQK,-18.883,-55.3669
SDQL,-21.1824,-55.7343
SDQM,-21.2103,-47.7702
SDQO,-22.9172,-46.8459
SDQP,-23.5716,-46.6457
SDQQ,-22.2856,-50.6394
SDQR,-28.3986,-49.5769
SDQT,-23.5812,-46.6795
SDQU,-9.256,-44.7948
SDQV,-16.14,-58.5154
SDQX,-23.8678,-48.8053
SDQY,-22.8913,-47.0284
SDQZ,-15.3977,-52.0749
SDRA,-23.8756,-48.0518
SDRB,-23.5589,-46.6623
SDRC,-22.1817,-50.8653
SDRE,-23.008,-43.447
SDRF,-22.7461,-44.0508
SDRG,-25.392,-49.1562
SDRH,-20.8445,-54.5261
SDRI,-22.9573,-43.1762
SDRJ,-22.9711,-43.2165
SDRK,-22.4308,-47.5623
SDRM,3.9267,-64.1847
SDRN,-23.5701,-46.6919
SDRP,3.7113,-64.1633
SDRR,-23.0922,-48.9874
SDRS,-22.4785,-44.4803
SDRT,4.6495,-60.7849
SDRU,-21.6933,-50.9359
SDRY,-22.9538,-54.841
SDRZ,-21.691,-57.3652
SDSA,-18.0355,-55.7161
SDSC,-21.875,-47.9039
SDSD,4.4118,-60.9514
SDSE,-21.4725,-50.6196
SDSM,-22.7588,-48.542
SDSN,-23.5907,-46.6866
SDSQ,-21.7257,-47.6579
SDSR,-23.659,-47.1032
SDSS,-19.2542,-55.7831
SDST,-21.8814,-47.776
SDSU,-22.8006,-47.1922
SDSV,-21.3337,-48.1711
SDSW,-22.5822,-43.9926
SDSX,-23.526,-46.744
SDSZ,-23.558,-46.6597
